generator,level,run,completionPercentage,currentCoins,gameStatus,killsByStomp,maxJumpAirTime,maxXJump,numJumps,remainingTime,totalKills
lvl_6-3,lvl_6-3_level_2.txt,10,0.06817458,0,LOSE,0,15,121.39906,1,19220,0
lvl_6-3,lvl_6-3_level_3.txt,1,0.3021835,3,LOSE,0,19,208.97095,4,17480,0
lvl_6-3,lvl_6-3_level_3.txt,2,0.3021835,3,LOSE,0,19,208.97095,4,17480,0
lvl_6-3,lvl_6-3_level_3.txt,3,0.3021835,3,LOSE,0,19,208.97095,4,17480,0
lvl_6-3,lvl_6-3_level_3.txt,4,1.0,3,WIN,0,19,208.97095,15,11900,0
lvl_6-3,lvl_6-3_level_3.txt,5,1.0,3,WIN,0,19,208.97095,15,11900,0
lvl_6-3,lvl_6-3_level_3.txt,6,1.0,3,WIN,0,19,208.97095,15,11900,0
lvl_6-3,lvl_6-3_level_3.txt,7,0.3021835,3,LOSE,0,19,208.97095,4,17480,0
lvl_6-3,lvl_6-3_level_3.txt,8,1.0,3,WIN,0,19,208.97095,15,11900,0
lvl_6-3,lvl_6-3_level_3.txt,9,1.0,3,WIN,0,19,208.97095,15,11900,0
lvl_6-3,lvl_6-3_level_3.txt,10,0.3021835,3,LOSE,0,19,208.97095,4,17480,0
lvl_6-3,lvl_6-3_level_8.txt,1,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,2,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,3,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,4,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,5,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,6,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,7,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,8,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,9,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_8.txt,10,0.079129934,0,LOSE,0,0,0.0,1,19160,0
lvl_6-3,lvl_6-3_level_9.txt,1,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,2,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,3,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,4,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,5,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,6,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,7,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,8,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,9,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_9.txt,10,0.22719635,0,LOSE,0,9,97.207245,2,18080,0
lvl_6-3,lvl_6-3_level_0.txt,1,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,2,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,3,0.98363847,2,LOSE,0,15,160.11385,12,12020,0
lvl_6-3,lvl_6-3_level_0.txt,4,0.98363847,2,LOSE,0,15,160.11385,12,12020,0
lvl_6-3,lvl_6-3_level_0.txt,5,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,6,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,7,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,8,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,9,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_0.txt,10,0.5099249,0,LOSE,0,14,160.11385,7,15740,0
lvl_6-3,lvl_6-3_level_6.txt,1,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,2,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,3,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,4,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,5,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,6,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,7,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,8,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,9,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-3,lvl_6-3_level_6.txt,10,1.0,1,WIN,0,18,207.04086,12,12440,0
lvl_6-1,lvl_6-1_level_7.txt,1,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,2,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,3,1.0,2,WIN,0,15,163.1947,14,10400,0
lvl_6-1,lvl_6-1_level_7.txt,4,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,5,1.0,2,WIN,0,15,163.1947,14,10340,0
lvl_6-1,lvl_6-1_level_7.txt,6,1.0,2,WIN,0,15,163.1947,14,10400,0
lvl_6-1,lvl_6-1_level_7.txt,7,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,8,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,9,1.0,2,WIN,0,15,161.75671,15,10280,1
lvl_6-1,lvl_6-1_level_7.txt,10,1.0,2,WIN,0,15,161.75684,15,10220,1
lvl_6-1,lvl_6-1_level_1.txt,1,0.15689366,0,TIME_OUT,0,13,60.578644,37,0,0
lvl_6-1,lvl_6-1_level_1.txt,2,0.15689366,0,TIME_OUT,0,13,71.542145,38,0,0
lvl_6-1,lvl_6-1_level_1.txt,3,0.15565509,0,TIME_OUT,0,13,71.542145,37,0,0
lvl_6-1,lvl_6-1_level_1.txt,4,0.15565509,0,TIME_OUT,0,13,59.299683,37,0,0
lvl_6-1,lvl_6-1_level_1.txt,5,0.1567623,0,TIME_OUT,0,13,75.1322,39,0,0
lvl_6-1,lvl_6-1_level_1.txt,6,0.1567623,0,TIME_OUT,0,13,71.542145,38,0,0
lvl_6-1,lvl_6-1_level_1.txt,7,0.1567623,0,TIME_OUT,0,13,46.95456,38,0,0
lvl_6-1,lvl_6-1_level_1.txt,8,0.1567623,0,TIME_OUT,0,13,67.21796,37,0,0
lvl_6-1,lvl_6-1_level_1.txt,9,0.1567623,0,TIME_OUT,0,13,49.49756,37,0,0
lvl_6-1,lvl_6-1_level_1.txt,10,0.1567623,0,TIME_OUT,0,13,72.546295,39,0,0
lvl_6-1,lvl_6-1_level_5.txt,1,1.0,2,WIN,0,16,162.538,19,10280,0
lvl_6-1,lvl_6-1_level_5.txt,2,1.0,2,WIN,0,15,162.538,20,10100,0
lvl_6-1,lvl_6-1_level_5.txt,3,1.0,2,WIN,0,15,162.538,20,9920,0
lvl_6-1,lvl_6-1_level_5.txt,4,1.0,2,WIN,0,15,162.538,20,9980,0
lvl_6-1,lvl_6-1_level_5.txt,5,1.0,2,WIN,0,15,162.538,20,9920,0
lvl_6-1,lvl_6-1_level_5.txt,6,1.0,2,WIN,0,15,162.538,20,9920,0
lvl_6-1,lvl_6-1_level_5.txt,7,1.0,2,WIN,0,16,162.538,19,10160,0
lvl_6-1,lvl_6-1_level_5.txt,8,1.0,2,WIN,0,15,162.538,20,10100,0
lvl_6-1,lvl_6-1_level_5.txt,9,1.0,2,WIN,0,16,162.538,19,10160,0
lvl_6-1,lvl_6-1_level_5.txt,10,1.0,2,WIN,0,16,162.538,19,10280,0
lvl_6-1,lvl_6-1_level_4.txt,1,1.0,2,WIN,0,17,196.12335,16,10460,2
lvl_6-1,lvl_6-1_level_4.txt,2,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,3,0.07806298,0,LOSE,0,0,0.0,1,19100,0
lvl_6-1,lvl_6-1_level_4.txt,4,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,5,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,6,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,7,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,8,1.0,2,WIN,0,17,196.12335,15,10880,2
lvl_6-1,lvl_6-1_level_4.txt,9,1.0,2,WIN,0,17,196.12335,15,10940,2
lvl_6-1,lvl_6-1_level_4.txt,10,1.0,2,WIN,0,17,196.12335,15,10940,2
lvl_6-1,lvl_6-1_level_2.txt,1,0.8288934,1,TIME_OUT,0,19,181.58072,39,0,0
lvl_6-1,lvl_6-1_level_2.txt,2,0.828325,0,TIME_OUT,0,19,174.1687,38,0,0
lvl_6-1,lvl_6-1_level_2.txt,3,0.8288934,1,TIME_OUT,0,18,181.58072,40,0,0
lvl_6-1,lvl_6-1_level_2.txt,4,0.8290016,0,TIME_OUT,0,19,174.1687,38,0,0
lvl_6-1,lvl_6-1_level_2.txt,5,0.82897866,0,TIME_OUT,0,19,174.1687,38,0,0
lvl_6-1,lvl_6-1_level_2.txt,6,0.8277613,1,TIME_OUT,0,18,181.58072,40,0,0
lvl_6-1,lvl_6-1_level_2.txt,7,0.8288934,1,LOSE,0,19,182.1807,23,6950,0
lvl_6-1,lvl_6-1_level_2.txt,8,0.8288934,1,TIME_OUT,0,18,181.58072,40,0,0
lvl_6-1,lvl_6-1_level_2.txt,9,0.8288934,1,LOSE,0,19,181.58072,36,1670,0
lvl_6-1,lvl_6-1_level_2.txt,10,0.828325,1,TIME_OUT,0,19,181.58072,39,0,0
lvl_6-1,lvl_6-1_level_3.txt,1,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,2,0.38398534,0,LOSE,0,14,144.37509,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,3,0.38389233,0,LOSE,0,14,140.85388,6,16340,0
lvl_6-1,lvl_6-1_level_3.txt,4,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,5,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,6,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,7,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,8,0.38398534,0,LOSE,0,14,144.37509,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,9,0.38398516,0,LOSE,0,14,145.15335,6,16400,0
lvl_6-1,lvl_6-1_level_3.txt,10,0.38398534,0,LOSE,0,14,144.37509,6,16400,0
lvl_6-1,lvl_6-1_level_8.txt,1,1.0,4,WIN,0,20,215.69751,14,9920,0
lvl_6-1,lvl_6-1_level_8.txt,2,1.0,4,WIN,0,20,215.69751,14,9920,0
