generator,level,run,completionPercentage,currentCoins,gameStatus,killsByStomp,maxJumpAirTime,maxXJump,numJumps,remainingTime,totalKills
lvl_4-2,lvl_4-2_best_level_8.txt,3,1.0,1,WIN,0,22,250.5227,18,10640,1
lvl_4-2,lvl_4-2_best_level_8.txt,4,1.0,1,WIN,0,22,250.5227,18,10760,1
lvl_4-2,lvl_4-2_best_level_8.txt,5,1.0,1,WIN,0,22,250.5227,18,10760,1
lvl_4-2,lvl_4-2_best_level_8.txt,6,1.0,1,WIN,0,22,250.5227,18,10760,1
lvl_4-2,lvl_4-2_best_level_8.txt,7,1.0,3,WIN,1,22,250.5227,18,10520,2
lvl_4-2,lvl_4-2_best_level_8.txt,8,1.0,1,WIN,0,22,250.5227,18,10640,1
lvl_4-2,lvl_4-2_best_level_8.txt,9,1.0,1,WIN,0,22,250.5227,18,10760,1
lvl_4-2,lvl_4-2_best_level_8.txt,10,1.0,1,WIN,0,22,250.5227,18,10760,1
lvl_4-2,lvl_4-2_best_level_4.txt,1,1.0,9,WIN,3,20,214.19336,17,11480,6
lvl_4-2,lvl_4-2_best_level_4.txt,2,1.0,9,WIN,3,20,214.19336,17,11480,6
lvl_4-2,lvl_4-2_best_level_4.txt,3,1.0,10,WIN,3,20,214.19324,19,10460,7
lvl_4-2,lvl_4-2_best_level_4.txt,4,1.0,9,WIN,3,20,214.19336,17,11480,6
lvl_4-2,lvl_4-2_best_level_4.txt,5,1.0,9,WIN,3,20,214.19336,19,10580,7
lvl_4-2,lvl_4-2_best_level_4.txt,6,1.0,9,WIN,3,20,214.19336,17,11480,6
lvl_4-2,lvl_4-2_best_level_4.txt,7,1.0,9,WIN,3,20,214.19336,17,11420,6
lvl_4-2,lvl_4-2_best_level_4.txt,8,1.0,9,WIN,3,20,214.19336,17,11480,6
lvl_4-2,lvl_4-2_best_level_4.txt,9,1.0,9,WIN,3,20,214.19336,17,11420,6
lvl_4-2,lvl_4-2_best_level_4.txt,10,1.0,9,WIN,3,20,214.19336,18,11000,7
lvl_4-2,lvl_4-2_best_level_1.txt,1,1.0,6,WIN,4,17,189.3894,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,2,1.0,6,WIN,4,16,168.99506,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,3,1.0,6,WIN,4,16,168.99506,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,4,1.0,6,WIN,4,17,189.3894,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,5,1.0,6,WIN,4,17,189.3894,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,6,1.0,6,WIN,4,17,189.3894,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,7,1.0,6,WIN,3,16,168.99506,13,11210,4
lvl_4-2,lvl_4-2_best_level_1.txt,8,1.0,6,WIN,3,16,168.99506,13,11210,4
lvl_4-2,lvl_4-2_best_level_1.txt,9,1.0,6,WIN,4,17,189.3894,12,11090,5
lvl_4-2,lvl_4-2_best_level_1.txt,10,1.0,6,WIN,3,16,168.99506,13,11210,4
lvl_1-3,lvl_1-3_best_level_5.txt,1,1.0,11,WIN,5,17,169.06091,12,12440,14
lvl_1-3,lvl_1-3_best_level_5.txt,2,1.0,6,WIN,3,16,171.19019,12,12680,10
lvl_1-3,lvl_1-3_best_level_5.txt,3,1.0,9,WIN,3,16,173.9115,12,12800,8
lvl_1-3,lvl_1-3_best_level_5.txt,4,1.0,8,WIN,3,16,158.59692,11,12440,12
lvl_1-3,lvl_1-3_best_level_5.txt,5,1.0,6,WIN,3,16,171.19019,12,12680,10
lvl_1-3,lvl_1-3_best_level_5.txt,6,1.0,10,WIN,4,16,182.21729,11,13010,9
lvl_1-3,lvl_1-3_best_level_5.txt,7,1.0,8,WIN,3,16,158.59692,11,12440,12
lvl_1-3,lvl_1-3_best_level_5.txt,8,1.0,6,WIN,3,16,171.19019,12,12680,10
lvl_1-3,lvl_1-3_best_level_5.txt,9,1.0,9,WIN,3,16,173.9115,12,12800,8
lvl_1-3,lvl_1-3_best_level_5.txt,10,1.0,11,WIN,3,14,151.26538,12,12710,9
lvl_1-3,lvl_1-3_best_level_7.txt,1,1.0,7,WIN,3,18,186.0398,9,12980,9
lvl_1-3,lvl_1-3_best_level_7.txt,2,1.0,6,WIN,3,18,186.0398,9,13220,9
lvl_1-3,lvl_1-3_best_level_7.txt,3,1.0,7,WIN,3,18,186.0398,9,12980,9
lvl_1-3,lvl_1-3_best_level_7.txt,4,1.0,7,WIN,3,18,186.0398,9,13160,9
lvl_1-3,lvl_1-3_best_level_7.txt,5,1.0,6,WIN,3,18,186.0398,9,13220,9
lvl_1-3,lvl_1-3_best_level_7.txt,6,1.0,7,WIN,3,18,186.0398,9,12980,9
lvl_1-3,lvl_1-3_best_level_7.txt,7,1.0,7,WIN,3,18,186.0398,9,12980,9
lvl_1-3,lvl_1-3_best_level_7.txt,8,1.0,6,WIN,3,18,186.0398,9,13220,9
lvl_1-3,lvl_1-3_best_level_7.txt,9,1.0,6,WIN,3,18,186.0398,9,13220,9
lvl_1-3,lvl_1-3_best_level_7.txt,10,1.0,6,WIN,3,18,186.0398,9,13220,9
lvl_1-3,lvl_1-3_best_level_0.txt,1,1.0,7,WIN,1,14,163.05933,16,11600,11
lvl_1-3,lvl_1-3_best_level_0.txt,2,1.0,8,WIN,4,28,315.61328,11,12560,13
lvl_1-3,lvl_1-3_best_level_0.txt,3,1.0,8,WIN,4,28,315.61328,11,12560,13
lvl_1-3,lvl_1-3_best_level_0.txt,4,1.0,8,WIN,3,28,315.61328,13,12560,12
lvl_1-3,lvl_1-3_best_level_0.txt,5,0.81824654,7,LOSE,2,13,141.41367,11,13400,7
lvl_1-3,lvl_1-3_best_level_0.txt,6,0.81772745,7,LOSE,2,13,141.41367,11,13400,7
lvl_1-3,lvl_1-3_best_level_0.txt,7,0.81824654,7,LOSE,2,13,141.41367,11,13400,7
lvl_1-3,lvl_1-3_best_level_0.txt,8,1.0,9,WIN,3,28,315.61328,13,12620,12
lvl_1-3,lvl_1-3_best_level_0.txt,9,1.0,6,WIN,3,13,141.41367,14,12620,12
lvl_1-3,lvl_1-3_best_level_0.txt,10,1.0,11,WIN,1,13,146.7832,12,11720,11
lvl_1-3,lvl_1-3_best_level_9.txt,1,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,2,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,3,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,4,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,5,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,6,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,7,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,8,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,9,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_9.txt,10,1.0,12,WIN,0,12,141.80713,12,13580,8
lvl_1-3,lvl_1-3_best_level_2.txt,1,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,2,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,3,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,4,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,5,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,6,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,7,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,8,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,9,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_2.txt,10,1.0,7,WIN,2,19,216.78143,12,13580,14
lvl_1-3,lvl_1-3_best_level_3.txt,1,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,2,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,3,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,4,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,5,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,6,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,7,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,8,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,9,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_3.txt,10,0.62073445,2,LOSE,3,13,152.5614,5,15950,12
lvl_1-3,lvl_1-3_best_level_6.txt,1,1.0,3,WIN,1,15,174.37122,13,12320,9
lvl_1-3,lvl_1-3_best_level_6.txt,2,1.0,5,WIN,2,18,176.98364,13,11660,11
lvl_1-3,lvl_1-3_best_level_6.txt,3,1.0,3,WIN,1,15,174.37122,13,12320,9
lvl_1-3,lvl_1-3_best_level_6.txt,4,1.0,5,WIN,2,20,202.54102,12,11900,11
lvl_1-3,lvl_1-3_best_level_6.txt,5,1.0,5,WIN,2,20,202.54102,12,11900,11
lvl_1-3,lvl_1-3_best_level_6.txt,6,1.0,3,WIN,1,15,174.37122,13,12320,9
lvl_1-3,lvl_1-3_best_level_6.txt,7,1.0,5,WIN,2,18,176.98364,13,11660,11
lvl_1-3,lvl_1-3_best_level_6.txt,8,1.0,5,WIN,2,20,202.54102,12,11900,11
lvl_1-3,lvl_1-3_best_level_6.txt,9,1.0,5,WIN,2,20,202.54102,12,11900,11
lvl_1-3,lvl_1-3_best_level_6.txt,10,1.0,5,WIN,2,18,176.98364,13,11660,11
lvl_1-3,lvl_1-3_best_level_8.txt,1,1.0,2,WIN,4,13,141.66351,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,2,1.0,2,WIN,4,13,141.66351,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,3,1.0,2,WIN,4,13,143.92407,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,4,1.0,2,WIN,4,13,143.92407,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,5,1.0,2,WIN,4,13,143.92407,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,6,1.0,2,WIN,4,13,141.66351,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,7,1.0,2,WIN,4,13,143.92407,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,8,1.0,2,WIN,4,13,141.66351,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,9,1.0,2,WIN,4,13,140.84503,11,12620,10
lvl_1-3,lvl_1-3_best_level_8.txt,10,1.0,2,WIN,4,13,141.66351,11,12620,10
lvl_1-3,lvl_1-3_best_level_4.txt,1,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,2,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,3,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,4,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,5,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,6,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,7,1.0,10,WIN,4,20,210.30273,12,12680,12
lvl_1-3,lvl_1-3_best_level_4.txt,8,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,9,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_4.txt,10,1.0,4,WIN,3,18,206.24304,12,13100,8
lvl_1-3,lvl_1-3_best_level_1.txt,1,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_1-3,lvl_1-3_best_level_1.txt,2,1.0,7,WIN,8,16,185.39917,8,12440,15
lvl_1-3,lvl_1-3_best_level_1.txt,3,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_1-3,lvl_1-3_best_level_1.txt,4,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_1-3,lvl_1-3_best_level_1.txt,5,1.0,5,WIN,5,16,185.4414,9,12560,18
lvl_1-3,lvl_1-3_best_level_1.txt,6,1.0,5,WIN,7,22,185.4414,10,12560,17
lvl_1-3,lvl_1-3_best_level_1.txt,7,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_1-3,lvl_1-3_best_level_1.txt,8,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_1-3,lvl_1-3_best_level_1.txt,9,1.0,5,WIN,7,22,185.4414,10,12560,17
lvl_1-3,lvl_1-3_best_level_1.txt,10,1.0,8,WIN,8,22,185.39917,8,12500,13
lvl_3-1,lvl_3-1_best_level_5.txt,1,0.40389332,4,LOSE,4,5,60.161713,2,15110,11
lvl_3-1,lvl_3-1_best_level_5.txt,2,0.40377286,1,LOSE,3,12,140.72461,1,15920,6
lvl_3-1,lvl_3-1_best_level_5.txt,3,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,4,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,5,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,6,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,7,0.40377286,1,LOSE,3,12,140.72461,1,15920,6
lvl_3-1,lvl_3-1_best_level_5.txt,8,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,9,0.4023297,2,LOSE,4,5,60.161713,2,15680,11
lvl_3-1,lvl_3-1_best_level_5.txt,10,0.40377286,1,LOSE,3,12,140.72461,1,15920,6
lvl_3-1,lvl_3-1_best_level_7.txt,1,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,2,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,3,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,4,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,5,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,6,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,7,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,8,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,9,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_7.txt,10,1.0,0,WIN,13,20,229.06055,10,10700,17
lvl_3-1,lvl_3-1_best_level_0.txt,1,1.0,1,WIN,11,21,212.4961,15,9080,13
lvl_3-1,lvl_3-1_best_level_0.txt,2,1.0,4,WIN,11,12,125.24951,11,9260,14
lvl_3-1,lvl_3-1_best_level_0.txt,3,1.0,1,WIN,11,32,336.125,17,9140,15
lvl_3-1,lvl_3-1_best_level_0.txt,4,1.0,1,WIN,8,19,185.9143,14,9860,12
lvl_3-1,lvl_3-1_best_level_0.txt,5,1.0,1,WIN,11,21,212.4961,14,9740,14
lvl_3-1,lvl_3-1_best_level_0.txt,6,1.0,2,WIN,10,16,174.33301,13,9320,15
lvl_3-1,lvl_3-1_best_level_0.txt,7,1.0,4,WIN,11,12,125.24951,11,9260,14
lvl_3-1,lvl_3-1_best_level_0.txt,8,1.0,1,WIN,11,21,212.4961,14,9740,14
lvl_3-1,lvl_3-1_best_level_0.txt,9,1.0,1,WIN,10,19,160.70142,14,9620,15
lvl_3-1,lvl_3-1_best_level_0.txt,10,1.0,2,WIN,6,32,338.02686,17,9380,11
lvl_3-1,lvl_3-1_best_level_9.txt,1,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,2,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,3,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,4,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,5,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,6,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,7,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,8,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,9,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_9.txt,10,1.0,4,WIN,8,32,338.04974,11,11180,9
lvl_3-1,lvl_3-1_best_level_2.txt,1,0.69041497,1,LOSE,9,34,274.63525,4,12680,13
lvl_3-1,lvl_3-1_best_level_2.txt,2,0.69041497,1,LOSE,9,34,274.63525,4,12680,13
lvl_3-1,lvl_3-1_best_level_2.txt,3,1.0,6,WIN,11,15,172.35654,7,9440,17
lvl_3-1,lvl_3-1_best_level_2.txt,4,1.0,1,WIN,13,16,163.7461,8,9740,18
lvl_3-1,lvl_3-1_best_level_2.txt,5,0.68528354,1,LOSE,6,32,324.98962,5,13340,7
lvl_3-1,lvl_3-1_best_level_2.txt,6,1.0,5,WIN,10,32,323.1507,7,10100,11
lvl_3-1,lvl_3-1_best_level_2.txt,7,1.0,4,WIN,11,34,279.58423,10,9560,15
lvl_3-1,lvl_3-1_best_level_2.txt,8,0.68528354,1,LOSE,6,32,324.98962,5,13340,7
lvl_3-1,lvl_3-1_best_level_2.txt,9,0.68681693,1,LOSE,6,32,324.98962,5,13400,7
lvl_3-1,lvl_3-1_best_level_2.txt,10,1.0,2,WIN,12,34,279.58423,10,9440,16
lvl_3-1,lvl_3-1_best_level_3.txt,1,1.0,5,WIN,13,30,309.55426,13,9320,17
lvl_3-1,lvl_3-1_best_level_3.txt,2,1.0,4,WIN,14,30,309.55426,11,9560,18
lvl_3-1,lvl_3-1_best_level_3.txt,3,1.0,4,WIN,14,30,309.55426,11,9560,18
lvl_3-1,lvl_3-1_best_level_3.txt,4,1.0,3,WIN,14,30,309.55426,12,9860,17
lvl_3-1,lvl_3-1_best_level_3.txt,5,1.0,3,WIN,14,30,309.55426,12,9800,17
lvl_3-1,lvl_3-1_best_level_3.txt,6,1.0,4,WIN,14,30,309.55426,11,9560,18
lvl_3-1,lvl_3-1_best_level_3.txt,7,1.0,3,WIN,14,30,309.55426,12,9860,17
lvl_3-1,lvl_3-1_best_level_3.txt,8,1.0,4,WIN,14,30,309.55426,11,9560,18
lvl_3-1,lvl_3-1_best_level_3.txt,9,1.0,4,WIN,14,30,309.55426,11,9560,18
lvl_3-1,lvl_3-1_best_level_3.txt,10,1.0,3,WIN,14,30,309.55426,12,9800,17
lvl_3-1,lvl_3-1_best_level_6.txt,1,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,2,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,3,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,4,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,5,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,6,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,7,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,8,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,9,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_6.txt,10,1.0,0,WIN,8,25,263.56104,13,10820,12
lvl_3-1,lvl_3-1_best_level_8.txt,1,0.5183033,0,LOSE,6,21,193.11325,24,6110,7
lvl_3-1,lvl_3-1_best_level_8.txt,2,0.51851356,1,LOSE,7,21,191.43301,24,5690,8
lvl_3-1,lvl_3-1_best_level_8.txt,3,0.517418,0,LOSE,5,21,191.43301,15,11030,6
lvl_3-1,lvl_3-1_best_level_8.txt,4,0.5172152,0,LOSE,4,15,145.61807,11,13340,6
lvl_3-1,lvl_3-1_best_level_8.txt,5,0.5175405,0,LOSE,6,21,193.11325,24,6080,7
lvl_3-1,lvl_3-1_best_level_8.txt,6,0.517418,0,LOSE,5,23,187.76688,23,7400,7
lvl_3-1,lvl_3-1_best_level_8.txt,7,0.517418,1,TIME_OUT,7,21,191.43301,34,0,8
lvl_3-1,lvl_3-1_best_level_8.txt,8,0.5172152,1,LOSE,5,21,191.43301,12,12980,6
lvl_3-1,lvl_3-1_best_level_8.txt,9,0.5174383,1,LOSE,7,21,191.43301,23,5660,8
lvl_3-1,lvl_3-1_best_level_8.txt,10,0.5176411,1,LOSE,5,21,191.43301,11,12920,6
lvl_3-1,lvl_3-1_best_level_4.txt,1,1.0,2,WIN,6,49,479.97113,16,9680,9
lvl_3-1,lvl_3-1_best_level_4.txt,2,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_4.txt,3,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_4.txt,4,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_4.txt,5,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_4.txt,6,1.0,1,WIN,7,51,490.27362,18,9170,10
lvl_3-1,lvl_3-1_best_level_4.txt,7,1.0,2,WIN,6,49,479.97113,16,9680,9
lvl_3-1,lvl_3-1_best_level_4.txt,8,1.0,2,WIN,4,35,366.33667,13,10340,5
lvl_3-1,lvl_3-1_best_level_4.txt,9,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_4.txt,10,1.0,1,WIN,5,34,366.674,14,10100,6
lvl_3-1,lvl_3-1_best_level_1.txt,1,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,2,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,3,1.0,3,WIN,10,23,253.78406,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,4,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,5,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,6,1.0,3,WIN,10,23,253.78406,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,7,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,8,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,9,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_3-1,lvl_3-1_best_level_1.txt,10,1.0,3,WIN,10,23,253.8161,7,10820,16
lvl_6-2,lvl_6-2_best_level_5.txt,1,1.0,0,WIN,3,17,170.54425,24,8150,3
lvl_6-2,lvl_6-2_best_level_5.txt,2,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,3,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,4,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,5,1.0,0,WIN,3,17,170.54425,24,8150,3
lvl_6-2,lvl_6-2_best_level_5.txt,6,1.0,0,WIN,3,17,170.54425,24,8150,3
lvl_6-2,lvl_6-2_best_level_5.txt,7,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,8,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,9,1.0,0,WIN,3,17,170.54425,24,8270,3
lvl_6-2,lvl_6-2_best_level_5.txt,10,1.0,0,WIN,3,17,170.54425,24,8150,3
lvl_6-2,lvl_6-2_best_level_7.txt,1,1.0,0,WIN,1,32,267.09058,24,7700,1
lvl_6-2,lvl_6-2_best_level_7.txt,2,1.0,1,WIN,1,14,138.68274,21,8720,1
lvl_6-2,lvl_6-2_best_level_7.txt,3,1.0,0,WIN,1,13,132.11401,23,8240,1
lvl_6-2,lvl_6-2_best_level_7.txt,4,1.0,1,WIN,1,14,138.68274,21,8720,1
lvl_6-2,lvl_6-2_best_level_7.txt,5,1.0,1,WIN,1,13,130.16608,23,8060,1
lvl_6-2,lvl_6-2_best_level_7.txt,6,1.0,1,WIN,1,14,138.68274,22,8540,1
lvl_6-2,lvl_6-2_best_level_7.txt,7,1.0,1,WIN,1,14,138.68274,23,8840,1
lvl_6-2,lvl_6-2_best_level_7.txt,8,1.0,1,WIN,1,14,138.68274,22,8540,1
lvl_6-2,lvl_6-2_best_level_7.txt,9,1.0,0,WIN,1,13,132.11401,22,8360,1
lvl_6-2,lvl_6-2_best_level_7.txt,10,1.0,1,WIN,1,27,249.31104,22,8540,1
lvl_6-2,lvl_6-2_best_level_0.txt,1,1.0,0,WIN,1,16,178.3424,25,8660,1
lvl_6-2,lvl_6-2_best_level_0.txt,2,1.0,0,WIN,1,16,178.3424,25,8660,1
lvl_6-2,lvl_6-2_best_level_0.txt,3,1.0,0,WIN,1,16,180.4856,25,8540,1
lvl_6-2,lvl_6-2_best_level_0.txt,4,1.0,0,WIN,1,16,178.36353,25,8660,1
lvl_6-2,lvl_6-2_best_level_0.txt,5,1.0,0,WIN,0,17,181.10681,23,8780,0
lvl_6-2,lvl_6-2_best_level_0.txt,6,1.0,0,WIN,1,16,178.36353,25,8600,1
lvl_6-2,lvl_6-2_best_level_0.txt,7,1.0,0,WIN,1,16,180.4856,25,8540,1
lvl_6-2,lvl_6-2_best_level_0.txt,8,1.0,0,WIN,1,16,178.3424,25,8660,1
lvl_6-2,lvl_6-2_best_level_0.txt,9,1.0,0,WIN,1,16,178.3424,25,8660,1
lvl_6-2,lvl_6-2_best_level_0.txt,10,1.0,0,WIN,1,16,178.3424,25,8660,1
lvl_6-2,lvl_6-2_best_level_9.txt,1,1.0,2,WIN,4,22,167.49193,17,8000,4
lvl_6-2,lvl_6-2_best_level_9.txt,2,1.0,2,WIN,4,22,167.49193,17,8120,4
