generator,level,run,completionPercentage,currentCoins,gameStatus,killsByStomp,maxJumpAirTime,maxXJump,numJumps,remainingTime,totalKills
lvl_6-2,lvl_6-2_level_2_fitness_133.txt,7,1.0,0,WIN,0,17,193.90869,27,6260,0
lvl_6-2,lvl_6-2_level_2_fitness_133.txt,8,0.6323103,0,LOSE,0,15,142.55841,13,12740,0
lvl_6-2,lvl_6-2_level_2_fitness_133.txt,9,1.0,0,WIN,0,17,193.89941,29,4160,0
lvl_6-2,lvl_6-2_level_2_fitness_133.txt,10,1.0,0,WIN,0,17,151.95068,26,6500,0
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,1,1.0,0,WIN,0,18,204.59741,30,5480,0
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,2,1.0,0,WIN,0,18,204.59497,26,7160,0
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,3,1.0,0,WIN,1,27,288.50125,24,7340,1
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,4,1.0,0,WIN,1,27,288.6037,25,7070,1
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,5,1.0,0,WIN,0,18,204.59497,26,7250,0
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,6,1.0,0,WIN,1,18,204.59497,24,7520,1
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,7,1.0,0,WIN,0,18,204.0747,23,7940,0
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,8,1.0,0,WIN,1,18,204.59497,36,3110,1
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,9,1.0,0,WIN,1,18,204.59497,28,5600,1
lvl_6-2,lvl_6-2_level_6_fitness_128.txt,10,1.0,0,WIN,1,16,152.24304,24,7070,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,1,1.0,0,WIN,1,23,260.76868,39,1400,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,2,1.0,0,WIN,1,23,260.6577,27,6260,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,3,1.0,0,WIN,1,23,260.6577,29,5840,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,4,1.0,0,WIN,1,21,210.02527,29,5210,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,5,0.5668226,0,TIME_OUT,1,23,260.6577,40,0,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,6,1.0,0,WIN,1,21,204.50659,29,5240,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,7,1.0,0,WIN,1,21,203.29907,30,5180,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,8,0.5679573,0,LOSE,1,21,211.4646,19,10820,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,9,0.566541,0,LOSE,1,23,260.73157,20,10760,1
lvl_6-2,lvl_6-2_level_0_fitness_135.txt,10,1.0,0,WIN,1,21,200.7185,31,5270,1
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,1,0.90933096,0,LOSE,3,30,257.57553,23,7670,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,2,0.90933096,0,LOSE,3,35,257.57553,23,6320,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,3,0.31606203,0,LOSE,2,31,246.7004,11,14000,2
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,4,0.90933096,0,LOSE,3,26,257.57553,22,7760,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,5,0.90933096,0,LOSE,3,30,257.57553,25,6980,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,6,0.90933096,0,LOSE,3,31,246.7004,24,7400,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,7,0.90933096,0,LOSE,3,30,257.57553,23,7670,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,8,0.90933096,0,LOSE,3,31,246.7004,24,7400,3
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,9,0.3138727,0,LOSE,2,26,257.57553,9,14570,2
lvl_6-2,lvl_6-2_level_3_fitness_132.txt,10,0.90933096,0,LOSE,3,26,257.57553,22,7760,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,1,1.0,0,WIN,3,30,270.9768,23,7220,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,2,1.0,0,WIN,3,25,221.15918,24,7040,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,3,1.0,0,WIN,3,25,222.13696,23,7220,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,4,1.0,0,WIN,3,30,303.29565,24,6800,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,5,1.0,0,WIN,3,25,222.13696,23,7220,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,6,1.0,0,WIN,3,30,302.1051,26,6170,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,7,1.0,0,WIN,3,25,220.44775,34,3020,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,8,1.0,0,WIN,3,30,301.86438,30,4340,3
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,9,0.61825114,0,LOSE,2,18,193.85889,13,12680,2
lvl_6-2,lvl_6-2_level_9_fitness_127.txt,10,1.0,0,WIN,3,25,222.13696,23,7280,3
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,1,0.64184415,0,LOSE,0,16,176.53528,17,10460,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,2,1.0,0,WIN,0,16,177.13538,23,7280,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,3,1.0,0,WIN,0,18,189.24402,27,6080,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,4,0.6418682,0,LOSE,0,16,176.53528,18,10400,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,5,1.0,0,WIN,0,16,176.53528,24,6920,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,6,1.0,0,WIN,0,16,176.53528,23,7100,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,7,1.0,0,WIN,0,16,176.53528,23,6860,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,8,1.0,0,WIN,0,16,176.53528,23,7040,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,9,1.0,0,WIN,0,16,176.53528,23,7040,0
lvl_6-2,lvl_6-2_level_8_fitness_127.txt,10,0.64184415,0,LOSE,0,16,176.53528,17,10460,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,1,0.34152678,0,LOSE,0,18,161.33923,12,14660,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,2,1.0,0,WIN,0,18,185.08472,33,4460,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,3,1.0,0,WIN,0,20,202.63403,28,6860,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,4,0.3411443,0,LOSE,0,18,161.33923,19,11540,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,5,0.06975057,0,LOSE,0,15,122.49464,3,18050,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,6,1.0,0,WIN,0,18,169.8609,30,5480,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,7,0.9153911,0,LOSE,0,18,164.06592,27,7520,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,8,1.0,0,WIN,0,18,167.83948,31,5540,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,9,0.91458,0,LOSE,0,19,171.16956,34,3920,0
lvl_6-2,lvl_6-2_level_5_fitness_129.txt,10,1.0,0,WIN,0,20,223.00049,31,5720,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,1,1.0,0,WIN,0,18,199.15543,27,7820,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,2,0.7648458,0,LOSE,0,18,200.85382,29,6920,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,3,1.0,0,WIN,0,18,200.85382,27,7940,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,4,1.0,0,WIN,0,18,199.15543,27,7880,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,5,1.0,0,WIN,0,18,200.85382,27,7880,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,6,1.0,0,WIN,0,18,200.85382,27,7880,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,7,1.0,0,WIN,0,18,200.85382,27,7820,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,8,1.0,0,WIN,0,18,200.85382,27,7880,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,9,1.0,0,WIN,0,18,200.85382,27,7880,0
lvl_6-2,lvl_6-2_level_1_fitness_133.txt,10,1.0,0,WIN,0,18,200.85382,36,4100,0
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,1,1.0,0,WIN,2,27,304.4413,21,8480,2
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,2,1.0,0,WIN,3,27,304.4413,19,8840,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,3,1.0,0,WIN,3,27,304.4413,20,8300,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,4,1.0,0,WIN,3,27,304.4413,20,8300,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,5,1.0,0,WIN,3,27,304.4413,20,8300,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,6,1.0,0,WIN,3,27,304.4413,19,9560,4
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,7,1.0,0,WIN,2,27,304.4413,22,8120,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,8,1.0,0,WIN,2,27,304.4413,22,8120,3
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,9,1.0,0,WIN,2,27,304.4413,20,8780,2
lvl_2-1,lvl_2-1_level_7_fitness_122.txt,10,1.0,0,WIN,2,27,304.4413,19,9200,2
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,1,1.0,1,WIN,2,23,166.98901,23,7580,2
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,2,0.6827806,0,LOSE,0,17,143.63708,14,12620,0
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,3,0.68259156,0,LOSE,0,17,157.08325,14,12620,0
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,4,1.0,1,WIN,2,19,198.12671,21,8180,2
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,5,0.6827806,0,LOSE,0,17,143.63708,14,12620,0
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,6,1.0,1,WIN,2,23,166.98901,23,7580,2
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,7,1.0,1,WIN,2,23,166.98901,22,8000,2
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,8,0.68188757,0,LOSE,0,17,157.08325,14,12620,0
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,9,0.6827806,0,LOSE,0,17,143.63708,14,12620,0
lvl_2-1,lvl_2-1_level_4_fitness_122.txt,10,0.68259156,0,LOSE,0,17,157.08325,14,12620,0
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,1,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,2,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,3,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,4,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,5,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,6,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,7,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,8,1.0,1,WIN,7,27,305.43524,15,8960,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,9,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_6_fitness_122.txt,10,1.0,1,WIN,7,27,305.43524,13,9920,7
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,1,1.0,0,WIN,4,23,220.78366,27,5000,4
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,2,1.0,0,WIN,4,23,220.78366,22,7280,4
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,3,1.0,0,WIN,5,23,220.78366,26,4760,5
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,4,1.0,0,WIN,5,23,220.78366,28,4160,5
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,5,1.0,0,WIN,6,26,265.98376,25,4040,6
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,6,1.0,0,WIN,5,23,220.78366,26,4880,5
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,7,1.0,0,WIN,5,23,220.78366,25,4760,5
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,8,1.0,0,WIN,4,23,220.78366,20,8180,4
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,9,1.0,0,WIN,6,26,276.87195,25,4880,6
lvl_2-1,lvl_2-1_level_0_fitness_138.txt,10,1.0,0,WIN,4,23,220.78366,20,8180,4
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,1,1.0,1,WIN,4,20,198.86572,19,9560,4
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,2,1.0,2,WIN,5,20,200.66968,17,9980,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,3,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,4,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,5,1.0,1,WIN,6,22,227.64209,14,10220,6
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,6,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,7,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,8,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,9,1.0,1,WIN,6,22,227.64209,14,10220,6
lvl_2-1,lvl_2-1_level_5_fitness_122.txt,10,1.0,1,WIN,5,21,227.64209,15,10280,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,1,1.0,1,WIN,4,29,298.61694,19,10040,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,2,1.0,1,WIN,4,29,298.53394,19,9980,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,3,1.0,1,WIN,4,29,298.61694,19,10040,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,4,1.0,1,WIN,4,29,298.61694,19,9920,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,5,1.0,1,WIN,4,29,298.8269,19,9980,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,6,1.0,1,WIN,4,29,298.8269,19,10040,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,7,1.0,1,WIN,4,29,298.8269,19,10040,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,8,1.0,1,WIN,4,29,298.8269,19,9980,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,9,1.0,1,WIN,4,29,298.8269,19,9980,5
lvl_2-1,lvl_2-1_level_3_fitness_123.txt,10,1.0,1,WIN,4,29,298.8269,19,9980,5
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,1,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,2,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,3,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,4,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,5,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,6,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,7,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,8,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,9,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_8_fitness_121.txt,10,1.0,2,WIN,3,19,191.89111,18,10220,3
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,1,0.023876961,0,LOSE,0,10,48.09446,4,18020,0
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,2,0.023876961,0,LOSE,0,10,48.09446,4,18020,0
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,3,1.0,1,WIN,4,22,239.00714,27,5780,4
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,4,1.0,0,WIN,0,14,162.3247,25,7100,0
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,5,0.024749517,0,LOSE,0,10,51.581146,4,18080,0
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,6,1.0,0,WIN,3,14,162.46143,28,5060,3
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,7,1.0,0,WIN,3,14,162.38599,29,5120,3
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,8,1.0,0,WIN,1,14,149.86816,27,6560,1
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,9,1.0,0,WIN,3,14,162.39526,26,6800,3
lvl_2-1,lvl_2-1_level_2_fitness_127.txt,10,0.023876961,0,LOSE,0,10,48.09446,4,18020,0
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,1,0.5955673,1,TIME_OUT,2,28,313.7787,32,0,2
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,2,0.59558934,3,TIME_OUT,2,28,313.7787,34,0,2
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,3,1.0,3,WIN,3,28,313.7787,21,6710,3
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,4,1.0,5,WIN,3,28,313.7787,29,2000,3
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,5,0.59534436,4,TIME_OUT,2,28,313.7787,32,0,2
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,6,0.59534436,2,TIME_OUT,2,28,313.7787,34,0,2
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,7,1.0,4,WIN,3,28,313.7787,23,5120,3
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,8,1.0,3,WIN,3,28,313.7787,21,6050,3
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,9,0.59534436,3,TIME_OUT,2,28,313.7787,34,0,2
lvl_2-1,lvl_2-1_level_1_fitness_130.txt,10,0.59546703,1,TIME_OUT,2,28,313.7787,33,0,2
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,1,0.66190016,1,LOSE,3,38,417.06006,21,8720,3
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,2,1.0,1,WIN,4,38,417.06006,17,8990,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,3,1.0,1,WIN,4,38,417.06006,17,8900,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,4,1.0,1,WIN,4,38,417.06006,17,8900,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,5,1.0,1,WIN,4,38,417.06006,17,8990,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,6,1.0,1,WIN,4,38,417.06006,19,8540,4
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,7,1.0,1,WIN,4,38,417.06006,17,8900,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,8,1.0,1,WIN,4,38,417.06006,17,8990,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,9,1.0,1,WIN,4,38,417.06006,17,8990,5
lvl_2-1,lvl_2-1_level_9_fitness_121.txt,10,1.0,1,WIN,4,38,417.06006,17,8900,5
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,1,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,2,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,3,1.0,0,WIN,1,17,180.81258,17,10040,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,4,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,5,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,6,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,7,1.0,0,WIN,1,17,180.81258,13,11780,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,8,1.0,0,WIN,1,17,180.81258,14,11600,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,9,1.0,0,WIN,1,17,180.81258,16,10580,1
lvl_1-2,lvl_1-2_level_6_fitness_114.txt,10,1.0,0,WIN,1,17,180.81258,14,11660,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,1,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,2,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,3,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,4,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,5,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,6,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,7,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,8,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,9,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_3_fitness_115.txt,10,1.0,1,WIN,1,15,173.98688,14,12440,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,1,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,2,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,3,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,4,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,5,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,6,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,7,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,8,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,9,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_5_fitness_114.txt,10,1.0,1,WIN,1,17,169.7096,13,12200,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,1,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,2,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,3,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,4,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,5,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,6,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,7,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,8,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,9,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_9_fitness_113.txt,10,1.0,6,WIN,1,21,239.97986,12,12740,1
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,1,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,2,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,3,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,4,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,5,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,6,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,7,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,8,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,9,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_7_fitness_114.txt,10,1.0,4,WIN,2,15,166.51038,12,12560,2
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,1,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,2,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,3,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,4,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,5,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,6,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,7,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,8,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,9,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_8_fitness_114.txt,10,1.0,0,WIN,0,13,152.7193,15,12260,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,1,1.0,2,WIN,1,14,151.65753,18,10280,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,2,1.0,0,WIN,1,14,151.65753,15,11300,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,3,1.0,0,WIN,1,14,151.65753,15,11300,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,4,1.0,2,WIN,1,15,161.67505,16,10460,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,5,1.0,2,WIN,1,15,161.9458,16,10460,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,6,1.0,2,WIN,1,14,151.65753,20,9440,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,7,1.0,2,WIN,1,14,151.65753,16,10400,1
lvl_1-2,lvl_1-2_level_0_fitness_119.txt,8,1.0,0,WIN,1,13,151.65753,15,11300,1
